draws,height_cm,losses,name,reach_cm,stance,strikes_per_min,striking_accuracy,submission_avg,takedown_accuracy,takedown_avg,takedown_defense,weight_kg,wins
,172.72,,Brian Ortega,175.26,,4.08,0.37,1.1,0.26,6.59,0.55,65.77,
,187.96,,Sam Oropeza,,,7.68,0.56,0.0,0.33,1.44,1.0,77.11,
,177.8,,Myktybek Orolbai,187.96,,3.42,0.48,0.4,0.43,3.39,0.4,70.31,
,190.5,,Chibwikem Onyenegecha,,,5.6,0.55,0.0,0.0,3.4,1.0,83.91,
,187.96,,Charlie Ontiveros,187.96,,1.89,0.41,0.0,0.0,5.86,0.3,70.31,
,180.34,,David Onama,187.96,,5.6,0.5,0.6,0.2,5.07,0.52,65.77,
,167.64,,Michihiro Omigawa,172.72,,2.01,0.39,1.5,0.36,3.06,0.49,65.77,
,182.88,,Daniel Omielanczuk,187.96,,3.09,0.57,0.1,0.26,3.29,0.68,112.04,
,177.8,,Alan Omer,,,3.49,0.55,0.0,0.42,2.21,0.66,65.77,
,185.42,,Gadzhi Omargadzhiev,180.34,,1.8,0.39,0.5,0.3,2.2,0.6,77.11,
,185.42,,Cameron Olson,190.5,,3.13,0.47,1.0,0.42,2.2,1.0,92.99,
,182.88,,Dennis Olson,,,1.02,0.42,0.0,0.4,5.27,0.0,77.11,
,170.18,,Casey Olson,,,2.48,0.6,1.8,0.57,0.0,1.0,65.77,
,170.18,,Shana Olsen,,,0.0,0.0,0.0,0.0,0.0,0.0,65.77,
,182.88,,Andy Ologun,,,2.36,0.57,0.0,1.0,0.32,0.8,69.85,
,175.26,,Felipe Olivieri,,,6.68,0.58,0.0,0.0,4.6,0.71,70.31,
,177.8,,Wendell Oliveira Marques,,,3.77,0.47,0.0,0.0,4.4,1.0,77.11,
,165.1,,Ravena Oliveira,165.1,,1.0,0.48,0.0,0.66,1.2,0.62,52.16,
,175.26,,Vinicius Oliveira,177.8,,4.92,0.44,0.3,0.6,2.77,0.76,61.23,
,162.56,,Saimon Oliveira,182.88,,2.82,0.41,1.6,0.25,3.91,0.35,61.23,
,193.04,,Bruno Oliveira,203.2,,3.44,0.33,0.0,0.0,4.92,0.0,92.99,
,167.64,,Maria Oliveira,175.26,,5.03,0.38,0.0,0.44,5.76,0.47,52.16,
,180.34,,Alex Oliveira,193.04,,2.99,0.51,0.6,0.38,2.55,0.63,77.11,
,195.58,,Ednaldo Oliveira,,,1.03,0.22,0.0,0.0,1.8,0.42,92.99,
,185.42,,Jorge Oliveira,,,0.0,0.0,0.0,0.0,0.0,0.0,92.99,
,177.8,,Charles Oliveira,187.96,,3.4,0.55,2.7,0.4,3.21,0.56,70.31,
,172.72,,Rafaello Oliveira,180.34,,2.19,0.33,1.6,0.36,3.38,0.11,70.31,
,182.88,,Michal Oleksiejczuk,187.96,,5.08,0.5,0.0,0.43,4.61,0.48,83.91,
,187.96,,Aleksei Oleinik,203.2,,3.29,0.48,1.9,0.46,3.8,0.37,108.86,
,,,Masakatsu Okuda,,,0.0,0.0,4.3,0.0,4.27,0.0,,
,180.34,,Kazuki Okubo,,,1.53,0.38,2.0,0.25,1.97,0.36,79.38,
,177.8,,Bolaji Oki,185.42,,5.63,0.45,0.0,0.75,2.58,0.85,70.31,
,180.34,,JJ Okanovich,193.04,,6.93,0.55,0.0,0.0,5.27,1.0,70.31,
,187.96,,Yushin Okami,190.5,,2.06,0.38,0.5,0.39,2.25,0.84,77.11,
,185.42,,Takayuki Okada,,,0.0,0.0,0.0,0.0,0.0,0.0,131.54,
,172.72,,Koji Oishi,,,1.43,0.09,0.0,0.0,17.86,0.0,77.11,
,177.8,,Michiyoshi Ohara,,,0.28,0.29,0.0,0.0,3.13,0.33,92.99,
,,,Ho Taek Oh,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,172.72,,Andy Ogle,175.26,,2.24,0.44,0.0,0.26,2.23,0.58,65.77,
,180.34,,Trey Ogden,182.88,,3.2,0.5,0.7,0.32,3.49,1.0,70.31,
,193.04,,Naoya Ogawa,,,2.41,0.42,1.2,1.0,1.66,0.66,115.67,
,170.18,,Kaan Ofli,167.64,,2.0,0.45,0.0,0.0,2.93,0.0,65.77,
,187.96,,Volkan Oezdemir,190.5,,4.95,0.48,0.1,0.29,4.22,0.8,92.99,
,195.58,,Richard Odoms,,,0.0,0.0,0.0,0.0,0.0,0.0,120.2,
,172.72,,Christian Ocon,175.26,,1.73,0.53,0.0,0.0,5.27,0.63,61.23,
,170.18,,Jose Ochoa,170.18,,3.33,0.31,1.0,0.0,3.4,1.0,56.7,
,172.72,,Nobuhiro Obiya,,,0.63,0.28,0.5,0.5,2.53,0.41,65.77,
,172.72,,Takahiro Oba,,,0.23,0.25,0.0,0.0,1.82,0.0,90.72,
,170.18,,Brendan O'Reilly,175.26,,1.9,0.47,0.6,0.43,2.77,0.36,77.11,
,167.64,,Casey O'Neill,175.26,,7.89,0.52,0.7,0.34,5.65,0.7,56.7,
,187.96,,Chuck O'Neil,,,3.13,0.37,0.0,0.0,4.4,0.0,77.11,
,172.72,,Jeremiah O'Neal,,,1.15,0.4,0.0,0.0,7.5,0.0,117.93,
,180.34,,Sean O'Malley,182.88,,6.7,0.61,0.3,0.42,3.48,0.61,61.23,
,195.58,,Sean O'Haire,,,8.28,0.57,0.0,0.0,22.76,0.0,122.47,
,162.56,,Dan O'Connor,,,4.0,0.56,0.0,0.0,5.1,1.0,52.16,
,185.42,,Sean O'Connell,187.96,,5.46,0.48,0.5,0.0,6.77,0.3,92.99,
,187.96,,TJ O'Brien,,,3.77,0.46,0.0,1.0,4.78,0.0,70.31,
,190.5,,Jake O'Brien,193.04,,1.31,0.31,0.2,0.54,1.92,0.25,92.99,
,180.34,,Abubakar Nurmagomedov,182.88,,2.78,0.53,0.0,0.22,2.61,0.88,77.11,
,172.72,,Said Nurmagomedov,177.8,,3.38,0.47,1.2,0.15,2.25,0.62,61.23,
,177.8,,Khabib Nurmagomedov,177.8,,4.1,0.48,0.8,0.48,1.75,0.84,70.31,
,187.96,,Diyar Nurgozhay,187.96,,3.13,0.48,0.0,1.0,3.4,1.0,92.99,
,157.48,,Josiane Nunes,170.18,,5.65,0.43,0.0,0.0,5.76,0.58,61.23,
,162.56,,Istela Nunes,167.64,,5.02,0.45,0.0,0.0,4.84,0.5,52.16,
,165.1,,Nina Nunes,162.56,,4.39,0.45,0.5,0.33,3.47,0.73,56.7,
,172.72,,Amanda Nunes,175.26,,4.55,0.51,0.7,0.54,2.62,0.82,61.23,
,167.64,,Diego Nunes,170.18,,2.72,0.43,0.6,0.44,2.59,0.65,65.77,
,172.72,,Shayilan Nuerdanbieke,175.26,,1.95,0.45,0.2,0.35,2.64,0.28,65.77,
,187.96,,Taiyilake Nueraji,190.5,,11.01,0.48,0.0,0.0,7.39,0.0,77.11,
,175.26,,Phillipe Nover,182.88,,1.79,0.35,0.7,0.28,2.48,0.44,65.77,
,182.88,,Jason Novelli,,,1.73,0.24,0.0,0.33,3.55,1.0,70.31,
,180.34,,Jonatas Novaes,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,167.64,,Shohei Nose,172.72,,1.52,0.37,3.6,0.17,2.17,0.14,61.23,
,177.8,,Scott Norton,,,0.67,0.3,0.0,0.25,0.34,0.0,77.11,
,185.42,,Jan Nortje,,,3.32,0.51,2.9,0.0,4.5,0.66,140.61,
,182.88,,Sage Northcutt,180.34,,3.58,0.52,0.6,0.34,1.96,0.41,77.11,
,177.8,,KJ Noons,177.8,,3.68,0.35,0.0,0.2,3.78,0.68,70.31,
,182.88,,Nick Nolte,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,190.5,,Tom Nolan,185.42,,5.82,0.45,1.6,0.12,4.85,0.66,70.31,
,185.42,,Kyle Noke,193.04,,3.23,0.5,0.8,0.54,2.09,0.66,77.11,
,177.8,,Talita Nogueira,,,0.0,0.0,0.0,0.0,0.0,0.0,65.77,
,170.18,,Alexandre Franca Nogueira,,,0.6,0.2,0.0,0.0,4.18,0.0,65.77,
,187.96,,Rogerio Nogueira,190.5,,2.43,0.35,0.8,0.44,2.34,0.62,92.99,
,190.5,,Antonio Rodrigo Nogueira,195.58,,1.95,0.42,2.4,0.29,2.4,0.36,108.86,
,,,Jacob Noe,,,0.0,0.0,0.0,0.0,0.0,0.0,92.99,
,165.1,,Pedro Nobre,,,1.37,0.3,0.0,0.0,9.16,0.0,61.23,
,187.96,,Kyle Noblitt,,,0.0,0.0,0.0,0.0,0.0,0.0,110.22,
,175.26,,Derrick Noble,,,6.21,0.4,0.0,0.0,3.79,0.0,77.11,
,190.5,,Chidi Njokuani,203.2,,4.72,0.62,0.2,0.0,2.64,0.75,77.11,
,185.42,,Anthony Njokuani,190.5,,3.94,0.46,0.2,0.45,2.41,0.53,70.31,
,172.72,,Akiyo Nishiura,,,1.59,0.57,0.3,0.0,1.26,0.52,63.05,
,170.18,,Yamato Nishikawa,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,175.26,,Yosuke Nishijima,,,1.72,0.37,0.0,0.0,5.59,0.0,92.99,
,180.34,,Soichi Nishida,,,0.0,0.0,0.0,0.0,0.0,0.0,145.15,
,162.56,,Guangyou Ning,162.56,,2.66,0.41,0.3,0.5,1.91,0.62,65.77,
,185.42,,Mats Nilsson,,,2.99,0.39,2.3,0.83,5.62,0.44,77.11,
,,,Jack Nilson,,,0.0,0.0,0.0,0.0,0.0,0.0,,
,,,Fedor Nikolov,,,0.0,0.0,0.0,0.0,0.0,0.0,,
,182.88,,Hans Nijman,,,0.0,0.0,0.0,0.0,0.0,0.0,113.4,
,180.34,,Ramsey Nijem,190.5,,3.05,0.44,1.1,0.62,1.62,0.55,70.31,
,175.26,,Tom Niinimaki,175.26,,1.91,0.54,0.5,0.46,2.31,0.33,65.77,
,157.48,,Khomkrit Niimi,,,0.0,0.0,0.0,0.0,5.73,0.0,56.7,
,165.1,,Jaimelene Nievera,,,1.67,0.53,0.0,0.16,8.73,0.0,56.7,
,165.1,,Stewart Nicoll,165.1,,3.02,0.47,0.0,1.0,1.13,0.0,56.7,
,167.64,,Matheus Nicolau,167.64,,3.31,0.51,0.8,0.43,2.98,0.9,56.7,
,193.04,,Mike Nickels,,,4.44,0.52,2.8,0.8,1.11,0.0,92.99,
,185.42,,Bo Nickal,193.04,,2.65,0.63,3.6,0.5,1.86,0.0,83.91,
,193.04,,Alex Nicholson,195.58,,4.12,0.43,0.5,0.0,4.65,0.5,83.91,
,180.34,,Steven Nguyen,185.42,,7.15,0.4,0.0,1.0,7.36,0.84,65.77,
,165.1,,Ben Nguyen,165.1,,3.51,0.4,1.0,0.33,3.01,0.63,56.7,
,193.04,,Francis Ngannou,210.82,,2.33,0.41,0.3,0.62,2.16,0.71,113.4,
,185.42,,Emanuel Newton,,,1.92,0.49,0.0,1.0,1.35,0.0,92.99,
,175.26,,Carlos Newton,,,0.65,0.41,0.9,0.7,1.55,0.43,77.11,
,187.96,,Jeff Newton,,,0.28,0.2,8.5,0.0,1.41,0.0,92.99,
,165.1,,Journey Newson,170.18,,2.64,0.32,0.3,0.16,2.57,0.43,61.23,
,177.8,,Nick Newell,,,3.53,0.46,0.0,0.0,4.07,0.33,70.31,
,172.72,,Julio Cesar Neves Jr.,,,1.98,0.35,0.0,0.25,4.81,0.76,65.77,
,187.96,,Eduardo Neves,198.12,,7.69,0.65,0.0,0.66,6.15,0.0,119.29,
,190.5,,Antonio Braga Neto,195.58,,1.36,0.33,0.5,0.37,3.92,0.0,83.91,
,182.88,,Mario Neto,,,1.89,0.5,0.0,1.0,1.89,0.0,103.87,
,157.48,,Lissette Neri,,,0.0,0.0,0.0,0.0,0.0,0.0,65.77,
,180.34,,Kyle Nelson,180.34,,3.51,0.45,0.6,0.2,4.72,0.73,65.77,
,180.34,,Gunnar Nelson,182.88,,1.84,0.61,1.0,0.59,3.0,0.66,77.11,
,182.88,,Roy Nelson,185.42,,2.18,0.36,0.1,0.27,4.79,0.65,119.29,
,175.26,,Shane Nelson,177.8,,1.38,0.31,1.6,0.18,2.84,0.54,70.31,
,182.88,,Steve Nelmark,,,0.0,0.0,0.0,0.0,0.0,0.0,108.86,
,182.88,,Nicolae Negumereanu,198.12,,3.58,0.41,0.0,0.28,5.56,0.62,92.99,
,180.34,,Josh Neer,182.88,,3.29,0.46,1.3,0.34,3.63,0.46,77.11,
,180.34,,Stanislav Nedkov,180.34,,3.33,0.43,0.0,0.41,5.39,0.0,92.99,
,180.34,,Geoff Neal,190.5,,5.05,0.51,0.1,0.5,5.44,0.87,77.11,
,167.64,,Joe Neal,,,1.87,0.19,0.0,0.0,3.8,0.0,61.23,
,182.88,,Josh Neal,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,175.26,,Dustin Neace,175.26,,2.08,0.32,1.7,0.0,2.66,0.0,65.77,
,182.88,,Tafon Nchukwi,195.58,,5.57,0.52,0.0,0.57,4.11,0.64,83.91,
,182.88,,Marcio Navarro,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,177.8,,Danny Navarro,,,3.83,0.32,0.0,0.25,4.62,1.0,70.31,
,177.8,,Ismail Naurdiev,187.96,,3.41,0.53,0.2,0.4,1.52,0.72,83.91,
,167.64,,Kevin Natividad,177.8,,2.68,0.34,0.0,0.5,4.29,0.83,61.23,
,182.88,,Rafael Natal,195.58,,3.1,0.47,0.5,0.34,2.48,0.77,83.91,
,182.88,,Pawel Nastula,,,1.3,0.43,1.5,0.6,1.73,0.0,104.33,
,182.88,,Nasrudin Nasrudinov,180.34,,1.03,0.87,0.0,0.5,0.29,0.4,92.99,
,180.34,,Reza Nasri,,,0.0,0.0,0.0,0.0,0.0,0.0,92.99,
,182.88,,Bobby Nash,187.96,,3.42,0.37,1.6,0.33,3.95,1.0,77.11,
,187.96,,Rodrigo Nascimento,203.2,,3.71,0.47,0.5,0.37,4.34,0.6,111.58,
,172.72,,Allan Nascimento,175.26,,3.21,0.61,0.9,0.26,2.28,0.16,56.7,
,177.8,,Fabio Nascimento,,,2.94,0.38,0.8,0.0,4.63,0.55,83.91,
,190.5,,Roger Narvaez,,,2.12,0.37,0.9,0.0,3.32,0.5,83.91,
,172.72,,Nad Narimani,177.8,,3.33,0.42,0.0,0.41,3.0,0.7,65.77,
,175.26,,Yasuhito Namekawa,,,0.14,0.5,4.2,0.25,3.65,0.0,92.99,
,165.1,,Rose Namajunas,165.1,,3.71,0.42,0.4,0.5,3.48,0.61,56.7,
,170.18,,Tyson Nam,172.72,,3.87,0.33,0.0,0.0,4.97,0.87,56.7,
,175.26,,Yui Chul Nam,,,3.53,0.51,0.3,0.16,2.0,0.57,65.77,
,182.88,,Yoshihiro Nakao,,,1.73,0.35,0.5,0.46,2.06,0.0,99.79,
,175.26,,Jutaro Nakao,,,0.53,0.38,0.0,0.5,1.06,0.56,77.11,
,167.64,,Tokitaka Nakanishi,167.64,,1.1,0.44,0.0,0.37,1.57,0.0,61.23,
,170.18,,Rinya Nakamura,172.72,,3.1,0.51,1.5,0.81,1.7,1.0,61.23,
,165.1,,Yusaku Nakamura,,,1.72,0.45,0.0,0.0,3.67,0.83,65.77,
,170.18,,Daisuke Nakamura,,,0.94,0.3,3.6,0.4,1.38,0.3,69.85,
,180.34,,Keita Nakamura,185.42,,2.23,0.36,0.3,0.48,3.2,0.63,77.11,
,180.34,,Kazuhiro Nakamura,177.8,,1.56,0.37,0.6,0.36,1.83,0.42,92.99,
,154.94,,Rin Nakai,,,1.57,0.33,0.5,0.18,3.9,0.75,61.23,
,185.42,,Andrews Nakahara,,,2.68,0.44,0.4,0.0,1.9,0.72,83.91,
,182.88,,Yura Naito,187.96,,1.22,0.44,0.0,0.09,5.33,0.0,83.91,
,185.42,,Yukiya Naito,,,1.54,0.33,0.0,0.0,5.13,0.0,92.99,
,175.26,,Muhammad Naimov,177.8,,2.94,0.41,0.0,0.36,3.77,0.66,65.77,
,,,Logan Nail,,,1.93,0.51,0.0,0.0,2.27,0.37,83.91,
,185.42,,Greg Nagy,,,0.41,0.5,1.2,0.0,2.69,0.0,95.25,
,182.88,,Yuji Nagata,,,1.45,0.4,0.0,0.0,14.46,0.0,102.06,
,170.18,,Katsuhiko Nagata,,,1.05,0.19,0.0,0.28,1.5,0.28,69.85,
,180.34,,Ho Bae Myeon,,,3.16,0.16,0.0,0.0,3.16,0.0,76.2,
,162.56,,Fiona Muxlow,,,1.44,0.27,0.0,0.0,5.45,0.0,65.77,
,182.88,,Elvis Mutapcic,182.88,,3.41,0.4,0.0,0.0,4.27,0.81,83.91,
,182.88,,Max Mustaki,,,8.2,0.5,0.0,0.0,13.0,0.0,70.31,
,172.72,,Magomed Mustafaev,180.34,,2.59,0.58,0.4,0.5,2.68,0.23,70.31,
,190.5,,Andre Mussi,,,0.0,0.0,0.0,0.0,10.59,0.0,109.77,
,182.88,,Nicholas Musoke,190.5,,3.56,0.35,0.2,0.19,3.8,0.82,77.11,
,172.72,,Josias Musasa,187.96,,3.45,0.43,0.8,0.5,4.6,0.77,61.23,
,177.8,,Azamat Murzakanov,180.34,,4.72,0.56,0.0,0.15,2.9,0.83,92.99,
,182.88,,Khalid Murtazaliev,193.04,,4.8,0.69,0.0,1.0,0.4,0.33,83.91,
,190.5,,Jesse Murray,198.12,,2.38,0.28,0.0,0.0,7.72,0.0,92.99,
,190.5,,Lee Murray,,,0.36,0.15,1.8,1.0,3.28,0.42,83.91,
,175.26,,Lerone Murphy,185.42,,4.8,0.54,0.6,0.54,2.67,0.48,65.77,
,182.88,,Patrick Murphy,,,3.4,0.66,1.0,0.0,0.8,0.5,77.11,
,165.1,,Lauren Murphy,170.18,,4.05,0.39,0.1,0.25,5.25,0.69,56.7,
,190.5,,Jon Murphy,,,3.93,0.66,0.0,0.0,8.85,0.0,117.93,
,185.42,,Ian Murphy,,,0.0,0.0,0.0,1.0,1.93,0.0,83.91,
,187.96,,Tom Murphy,,,2.5,0.71,2.5,0.85,0.17,0.0,102.97,
,185.42,,Samandar Murodov,190.5,,1.5,0.75,1.5,0.66,0.5,0.0,77.11,
,167.64,,Vince Murdock,162.56,,1.21,0.21,0.0,0.0,7.17,0.0,65.77,
,,,Ailiya Muratbek,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,154.94,,Kanako Murata,157.48,,2.15,0.56,0.8,0.56,2.4,1.0,52.16,
,172.72,,Ryuichi Murata,,,0.84,0.36,3.2,0.5,1.89,1.0,83.01,
,185.42,,Kazunari Murakami,,,0.0,0.0,0.0,0.0,0.0,0.0,99.79,
,187.96,,Makhmud Muradov,190.5,,4.21,0.43,0.2,0.66,2.57,0.77,83.91,
,177.8,,Olivier Murad,182.88,,2.6,0.36,0.0,1.0,2.2,0.55,65.77,
,175.26,,Andy Murad,,,2.6,0.76,0.0,0.2,2.87,0.42,83.91,
,175.26,,Johnny Munoz,180.34,,2.44,0.36,1.8,0.25,2.66,0.45,61.23,
,175.26,,Alexander Munoz,182.88,,3.7,0.42,0.0,0.4,4.73,1.0,70.31,
,182.88,,Mark Munoz,180.34,,3.12,0.51,0.6,0.29,2.26,0.57,83.91,
,185.42,,Andre Muniz,198.12,,1.97,0.5,1.2,0.5,1.99,0.35,83.91,
,167.64,,Pedro Munhoz,165.1,,5.38,0.41,0.5,0.16,6.29,0.82,61.23,
,170.18,,Melissa Mullins,172.72,,3.43,0.56,0.0,0.37,3.26,0.85,61.23,
,185.42,,Jim Mullen,,,0.0,0.0,0.0,0.0,0.0,0.0,97.52,
,182.88,,Jamie Mullarkey,187.96,,4.39,0.46,0.1,0.34,4.53,0.78,70.31,
,177.8,,James Mulheron,185.42,,2.4,0.31,0.0,0.0,3.47,0.25,110.22,
,190.5,,Quinn Mulhern,,,1.48,0.28,0.0,0.2,2.09,0.33,70.31,
,,,Fazlo Mulabitinovic,,,0.54,0.16,8.0,0.0,0.0,0.0,61.23,
,180.34,,Belal Muhammad,182.88,,4.39,0.43,0.2,0.39,3.48,0.89,77.11,
,165.1,,Lauren Mueller,170.18,,4.08,0.41,0.0,0.5,3.77,0.71,56.7,
,175.26,,Garrett Mueller,,,0.0,0.0,0.0,0.0,0.0,0.0,61.23,
,190.5,,Askar Mozharov,187.96,,0.43,0.18,0.0,0.0,4.07,0.33,92.99,
,154.94,,Jamie Moyle,165.1,,4.51,0.51,0.0,0.21,4.0,0.5,52.16,
,165.1,,Kin Moy,,,2.3,0.33,1.7,0.42,1.93,0.5,61.23,
,170.18,,Kris Moutinho,172.72,,4.86,0.32,0.0,0.0,15.48,0.0,61.23,
,187.96,,Gegard Mousasi,193.04,,3.75,0.5,1.1,0.6,1.21,0.59,83.91,
,167.64,,Eduarda Moura,167.64,,2.6,0.49,0.4,0.35,2.45,1.0,56.7,
,180.34,,Flavio Luiz Moura,,,0.67,0.16,0.0,0.0,0.0,0.0,83.01,
,175.26,,Nikolas Motta,177.8,,3.64,0.37,0.0,0.0,4.5,0.82,70.31,
,182.88,,Juan Mott,,,0.0,0.0,0.0,0.0,0.0,0.0,86.18,
,157.48,,Miki Motono,160.02,,1.27,0.27,1.0,0.3,4.2,0.0,52.16,
,162.56,,Carlos Mota,175.26,,0.8,0.41,1.0,0.0,1.13,0.5,56.7,
,195.58,,Harry Moskowitz,,,0.0,0.0,0.0,0.0,0.0,0.0,124.74,
,180.34,,Jack Morrison,,,0.0,0.0,0.0,0.0,19.31,0.0,92.99,
,170.18,,Anthony Morrison,,,1.7,0.33,0.0,0.0,0.49,0.5,65.77,
,177.8,,Scott Morris,,,0.0,0.0,0.0,0.0,0.0,0.0,95.25,
,187.96,,Brad Morris,,,0.5,0.62,0.0,0.0,6.95,0.0,92.99,
,167.64,,Sergey Morozov,170.18,,3.01,0.43,0.0,0.31,2.97,0.68,61.23,
,170.18,,Maryna Moroz,170.18,,4.42,0.33,0.6,0.24,4.89,0.42,56.7,
,180.34,,Alex Morono,182.88,,5.03,0.4,0.3,0.24,4.78,0.47,77.11,
,177.8,,Alexander Morgan,180.34,,3.71,0.44,0.0,0.0,2.78,0.0,65.77,
,185.42,,Peggy Morgan,,,2.27,0.23,0.0,0.0,8.2,0.5,61.23,
,177.8,,Sammy Morgan,,,1.05,0.22,0.5,0.2,3.74,0.0,77.11,
,182.88,,Dan Moret,185.42,,2.67,0.43,0.4,0.27,3.56,0.45,70.31,
,182.88,,Mike Moreno,,,1.27,0.51,0.0,0.0,1.07,0.44,83.91,
,170.18,,Brandon Moreno,177.8,,3.99,0.43,0.4,0.46,3.53,0.64,56.7,
,170.18,,Jesse Moreng,,,1.26,0.4,0.0,1.0,2.08,1.0,65.77,
,193.04,,Vinicius Moreira,193.04,,3.15,0.59,1.3,0.18,5.07,0.0,92.99,
,167.64,,Gisele Moreira,,,5.93,0.42,0.0,0.57,6.33,0.0,61.23,
,187.96,,Richardson Moreira,,,1.17,0.28,0.0,0.0,1.83,1.0,83.91,
,180.34,,Joe Moreira,,,0.0,0.0,0.0,0.0,0.0,0.0,88.45,
,198.12,,Christian Morecraft,205.74,,2.82,0.34,2.2,0.66,2.46,0.5,117.93,
,170.18,,Sarah Moras,170.18,,2.28,0.34,0.8,0.21,3.58,0.33,61.23,
,182.88,,Michael Morales,200.66,,5.42,0.48,0.0,0.41,3.42,0.92,77.11,
,180.34,,Omar Morales,185.42,,3.42,0.4,0.0,1.0,3.18,0.63,70.31,
,170.18,,Vince Morales,177.8,,3.84,0.37,0.3,0.35,4.29,0.6,61.23,
,167.64,,Joseph Morales,175.26,,1.58,0.37,2.6,0.5,1.72,0.23,56.7,
,175.26,,Albert Morales,182.88,,3.81,0.35,0.2,0.35,3.96,0.7,61.23,
,172.72,,Leonardo Morales,,,2.05,0.47,0.0,0.0,2.05,0.62,61.23,
,203.2,,Ricardo Morais,,,2.86,0.37,0.0,0.0,2.39,0.0,122.47,
,167.64,,John Moraga,167.64,,2.57,0.43,1.1,0.23,2.55,0.44,56.7,
,172.72,,Sheymon Moraes,182.88,,3.0,0.42,0.0,0.0,3.64,0.53,65.77,
,167.64,,Marlon Moraes,170.18,,3.37,0.4,0.3,0.41,4.53,0.46,61.23,
,182.88,,Sergio Moraes,182.88,,2.42,0.42,0.4,0.38,3.73,0.75,77.11,
,177.8,,Taylor Moore,177.8,,0.2,0.75,0.0,0.0,2.07,0.25,61.23,
,162.56,,Dustin Moore,,,0.0,0.0,0.0,0.0,0.0,0.0,56.7,
,182.88,,Nate Moore,,,2.21,0.25,0.0,0.16,2.87,0.25,77.11,
,175.26,,Todd Moore,180.34,,1.83,0.26,0.0,0.14,2.3,0.54,77.11,
,177.8,,Homer Moore,,,0.68,0.5,0.0,0.66,0.68,0.0,92.99,
,177.8,,James Moontasri,180.34,,2.39,0.48,0.2,0.0,3.86,0.79,77.11,
,193.04,,Steve Montgomery,,,4.85,0.39,0.0,0.0,4.12,0.64,83.91,
,170.18,,Antonio Monteiro,177.8,,3.93,0.49,1.0,0.33,8.33,0.66,65.77,
,165.1,,Nicco Montano,165.1,,5.6,0.41,0.4,0.54,4.43,0.69,61.23,
,182.88,,Erick Montano,185.42,,2.79,0.44,0.0,0.36,2.06,0.66,77.11,
,185.42,,Augusto Montano,185.42,,3.46,0.46,0.0,0.0,2.66,0.66,77.11,
,,,Andrew Montanez,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,167.64,,Darrell Montague,170.18,,1.92,0.25,1.4,0.25,5.38,0.33,56.7,
,175.26,,Jeff Monson,187.96,,0.97,0.3,0.7,0.12,2.87,0.66,112.04,
,182.88,,Hidetaka Monma,,,1.67,0.25,0.0,0.0,9.76,0.0,76.2,
,177.8,,Rudyard Moncayo,,,0.0,0.0,0.0,0.0,0.0,0.0,88.45,
,167.64,,Jeff Molina,175.26,,7.25,0.48,0.0,0.0,5.04,0.66,56.7,
,177.8,,Dan Molina,,,0.0,0.0,20.9,0.0,5.58,0.0,97.98,
,172.72,,Suman Mokhtarian,182.88,,2.21,0.43,0.0,0.0,6.85,0.0,65.77,
,167.64,,Ashkan Mokhtarian,170.18,,1.95,0.43,0.0,0.16,3.66,0.33,56.7,
,170.18,,Muhammad Mokaev,177.8,,1.61,0.45,0.8,0.41,1.35,0.25,56.7,
,175.26,,Thiago Moises,177.8,,2.5,0.41,1.2,0.35,4.12,0.53,70.31,
,180.34,,Renato Moicano,182.88,,4.36,0.48,0.6,0.44,3.55,0.71,70.31,
,175.26,,Nate Mohr,182.88,,3.79,0.41,0.0,0.5,2.5,0.71,70.31,
,,,Bronson Mohika,,,0.0,0.0,0.0,0.0,0.0,0.0,61.23,
,177.8,,Bobby Moffett,185.42,,3.41,0.39,1.4,0.66,3.15,0.66,65.77,
,170.18,,Roxanne Modafferi,175.26,,3.35,0.3,0.1,0.23,5.7,0.3,56.7,
,185.42,,Tatsuya Mizuno,,,2.25,0.37,3.6,0.25,3.52,0.4,92.99,
,160.02,,Mizuki,165.1,,4.56,0.5,0.0,0.14,5.62,0.85,52.16,
,170.18,,Takeya Mizugaki,175.26,,3.37,0.37,0.1,0.57,3.27,0.7,61.23,
,180.34,,Motoki Miyazawa,,,1.23,0.28,0.0,0.0,3.91,0.0,76.2,
,172.72,,Kazuyuki Miyata,,,2.04,0.52,0.0,0.46,1.82,0.68,63.05,
,170.18,,Tomoya Miyashita,,,1.67,0.65,2.0,0.8,0.93,0.0,63.05,
,182.88,,Jonathan  Mix,,,0.0,0.0,0.0,0.0,0.0,0.0,76.2,
,175.26,,Hiromitsu Miura,180.34,,2.12,0.34,0.6,0.5,2.12,0.69,77.11,
,170.18,,Eiji Mitsuoka,,,1.49,0.49,1.6,0.36,2.26,0.2,65.77,
,190.5,,Matt Mitrione,208.28,,3.55,0.5,0.7,0.0,2.79,0.55,120.2,
